ori_ingredient_id,ori_ingredient_name,nor_ingredient_name,ins_time,upd_time,normalize_status
6896,彩色甜椒,甜椒,2025-11-29 11:52:43,2025-11-29 11:52:43,done
6897,烤過的松子,松子,2025-11-29 11:52:43,2025-11-29 11:52:43,done
6898,淡味雞高湯,雞肉,2025-11-29 11:52:43,2025-11-29 11:52:43,done
6899,蒸熟的糯米飯,糯米,2025-11-29 11:52:43,2025-11-29 11:52:43,done
6900,粗黑胡椒末,黑胡椒,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6901,Q心麻糬皮,糯米,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6902,雞三節翅,雞肉,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6903,甘露香菇,香菇,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6904,新鮮筍絲,筍,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6905,白靈菇,菇,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6906,節瓜,節瓜,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6908,熟杏仁角,杏仁,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6909,米香粒,米,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6911,橘皮蜜餞,橘子,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6912,紫山藥丁,山藥,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6913,蒟蒻丁,蒟蒻,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6914,黑豆漿,黑豆,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6915,酸黃瓜碎,小黃瓜,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6916,紅甜椒碎,甜椒,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6917,炸雞粉,麵粉,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6918,黃奇異果,奇異果,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6919,大吉嶺茶包,茶葉,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6920,泰式酸甜醬,食用油,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6921,臭豆腐乳,黃豆,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6922,青豌豆,豌豆,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6923,水磨糯米粉,米,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6924,鰹魚醬油,鰹魚,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6925,味醋,米,2025-11-29 11:52:44,2025-11-29 11:52:44,done
6926,金黃甜玉米,玉米,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6927,雞腿肉丁,雞肉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6928,罐裝蕃茄,番茄,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6929,紅米酒,米,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6930,黑胡椒粉粉,黑胡椒,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6931,炒過黑芝麻,芝麻,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6932,素綠咖哩醬,食用油,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6935,豆釀醬油,黃豆,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6936,綠竹筍片,竹筍,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6937,魚煨湯,魚肉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6938,熟筍干,竹筍,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6939,味噌湯頭,鰹魚,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6940,蒟篛麵,麵粉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6941,低脂優格醬,牛奶,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6942,蒜味湯頭,豬肉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6943,罐頭海苔醬,海苔,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6944,原味香腸,豬肉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6946,白菜滷肉滷汁,豬肉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6947,槓子頭,麵粉,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6948,乾燥粉紅玫瑰花,玫瑰花,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6949,鱸魚肉,鱸魚,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6950,伏苓,伏苓,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6951,花瓜醬汁,小黃瓜,2025-11-29 11:52:45,2025-11-29 11:52:45,done
6952,美生菜葉片,美生菜,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6953,馬斯卡邦起士,起司,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6954,巧克力蛋糕,牛奶,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6955,山葵香鬆,魚肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6956,麥克雞塊,雞肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6957,凱薩醬,鯷魚,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6958,蜂蜜黃芥末醬,食用油,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6959,黃金滷肉汁,豬肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6960,去骨去皮雞腿肉,雞肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6961,大蔥段,蔥,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6962,辣味滷汁,豬肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6963,鮮奶油布丁餡,牛奶,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6964,火鍋豆腐,豆腐,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6965,什錦火鍋丸子,肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6966,細蔥,蔥,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6967,檸檬香茅湯底,檸檬,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6968,美奶滋醬,雞蛋,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6969,牛仔骨,牛肉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6970,焗烤用起士絲,起司,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6971,高達起士碎,起司,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6972,漢堡包,麵粉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6973,墨西哥紅辣椒水,辣椒,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6974,西洋生菜,生菜,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6975,粗麵粉,麵粉,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6976,雞蛋布丁,雞蛋,2025-11-29 11:52:46,2025-11-29 11:52:46,done
6977,新鮮墨魚,墨魚,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6978,醃冬瓜,冬瓜,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6979,飛魚卵,飛魚卵,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6980,紅龍果肉(紅肉),紅龍果,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6981,紅龍果肉(白肉),紅龍果,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6982,糯米辣椒,糯米,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6984,馬自瑞拉起司,起司,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6985,水或高湯,高湯,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6986,『味好美』咖哩粉,咖哩,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6987,『味好美』檸檬胡椒粉,檸檬,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6988,濕木耳,木耳,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6989,金黃蔬菜玉米粒,玉米,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6990,海鮮咖哩醬,海鮮,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6991,裝飾奶油,奶油,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6992,雞胸排,雞肉,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6993,鹹小卷,小卷,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6994,鳳梨酵素,鳳梨,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6995,寡糖,寡糖,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6996,蘋果油醋,食用油,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6997,藍梅,藍梅,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6998,整段蓮藕,蓮藕,2025-11-29 11:52:47,2025-11-29 11:52:47,done
6999,空心菜梗,空心菜,2025-11-29 11:52:47,2025-11-29 11:52:47,done
7000,芒果醬,芒果,2025-11-29 11:52:47,2025-11-29 11:52:47,done
7001,巴西席拉多咖啡豆,咖啡豆,2025-11-29 11:52:47,2025-11-29 11:52:47,done
7002,培根丁,豬肉,2025-11-29 11:52:47,2025-11-29 11:52:47,done
7003,紅糟腐乳醬汁,黃豆,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7004,泰國紅辣椒,辣椒,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7005,香茅碎,香茅,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7006,泰式酸辣汁,魚,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7007,韭蔥,韭蔥,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7009,香菇素肉醬,黃豆,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7010,紅火龍果果肉,火龍果,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7011,鹽滷石膏,石膏,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7012,桂子,桂子,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7013,金桔糖漿,甘蔗,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7014,蕃茄麵醬,蕃茄,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7015,紫玫瑰,玫瑰,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7016,絲路,未知,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7017,瓜仔素肉醬,黃豆,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7018,油泡麵筋,食用油,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7019,茶葉梗,茶葉,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7020,台灣黃豆醬,黃豆,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7021,白花菜干,白花菜,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7022,橙桔酒,橙,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7023,紅糟腐乳塊,黃豆,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7024,市售披薩餅皮,食用油,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7025,熟雞卷,雞肉,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7026,西芹段,芹菜,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7027,熟烤餅,食用油,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7028,澳洲大生蠔肉,生蠔,2025-11-29 11:52:48,2025-11-29 11:52:48,done
7029,三星青蔥,青蔥,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7030,新鮮海苔,海苔,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7031,芝麻拌醬,食用油,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7032,櫻桃果醬,櫻桃,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7033,紅咖哩粉,辣椒,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7034,莫札雷拉起司絲,起司,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7035,帕馬善起司絲,起司,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7036,美國芹,芹菜,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7037,榴槤果肉,榴槤,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7038,地瓜餡料,食用油,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7039,日本胡麻醬,食用油,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7040,黑胡椒豬排,豬肉,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7041,豬排蓋飯汁,豬肉,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7042,牛薄肉片,牛肉,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7043,大根芽,白蘿蔔,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7044,湘式滷汁,食用油,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7045,亞麻子,亞麻子,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7046,芝麻蛋黃醬,雞蛋,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7047,蠔油青蔥醬,生蠔,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7048,乾仙草粉,仙草,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7049,南洋薑,薑,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7050,鹽、砂糖,砂糖,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7051,炒香的白芝麻,芝麻,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7052,蔥蒜蝦醬,蝦,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7053,攤餅,食用油,2025-11-29 11:52:49,2025-11-29 11:52:49,done
7054,蟹箝,螃蟹,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7055,柱侯辣醬,黃豆,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7056,香葉片,香葉,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7057,菠菜義大利寬麵,小麥,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7058,哥拉索乳酪,乳酪,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7059,莫札雷拉乳酪條,乳酪,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7060,豬油渣,豬肉,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7061,鴨賞片,鴨肉,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7062,客家酸菜頭,芥菜,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7063,杏乾,杏,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7064,土司皮,小麥,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7065,低鹽醃漬鮭魚,鮭魚,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7066,碎魚塊,魚肉,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7067,蒜味醬,食用油,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7068,醋薑,薑,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7069,壓克力模子,非食材,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7070,三明治塑膠袋,非食材,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7071,整粒的蕃茄丁,蕃茄,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7072,蝦蛄,蝦蛄,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7073,抹茶卡士達餡,牛奶,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7074,涼麵用油麵,食用油,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7075,麻油辣豆腐乳,食用油,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7076,滷辣椒片,辣椒,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7077,川魚湯,魚肉,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7078,鋁箔盒,非食材,2025-11-29 11:52:50,2025-11-29 11:52:50,done
7079,酸美奶滋,雞蛋,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7080,明太子蝦卵,蝦卵,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7081,粟子泥,粟子,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7082,蜜粟子,粟子,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7083,泡麵蒜辣醬料包,食用油,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7084,味好美義大利綜合香料,香料,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7085,熟蔬菜麵,麵粉,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7086,西芹條,西芹,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7087,鮮辣淋汁,食用油,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7088,愛玉子,愛玉子,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7089,香根,香根,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7090,乾紅辣椒,辣椒,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7091,雞心辣椒,辣椒,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7092,抹茶拉堤粉,牛奶,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7093,甜豆腐乳,黃豆,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7094,餅皮,麵粉,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7095,玉米荀,玉米,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7096,黑豆茶包,黑豆,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7098,芋頭或地瓜,芋頭,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7099,黃芥茉,芥茉,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7100,日本醬油,黃豆,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7102,草繩,草,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7103,韓式紅紅辣椒醬,黃豆,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7104,素泡菜,大白菜,2025-11-29 11:52:51,2025-11-29 11:52:51,done
7105,椰汁粉,椰子,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7106,麵包改良劑,麵粉,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7107,橄欖粒,橄欖,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7108,鳳梨細條,鳳梨,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7109,薑渣,薑,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7110,甘蔗頭,甘蔗,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7111,萊姆汁,萊姆,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7112,新鮮去籽葡萄,葡萄,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7113,衣索比亞哈拉咖啡豆,咖啡豆,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7114,醃鳳梨,鳳梨,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7115,細砂糖b,砂糖,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7116,無糖鮮奶油,鮮奶油,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7117,酪梨肉,酪梨,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7118,紅麴酒釀,米,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7119,捲葉萵苣,萵苣,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7120,福菜乾,福菜,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7121,大蒜酥,食用油,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7122,大熱狗,牛肉,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7123,去皮甘蔗,甘蔗,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7124,雞胸肉泥,雞肉,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7125,柳丁肉,柳丁,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7126,葡萄柚肉,葡萄柚,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7127,檸檬肉,檸檬,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7128,覆盆子醬汁,覆盆子,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7129,雜糧貝果,雜糧,2025-11-29 11:52:52,2025-11-29 11:52:52,done
7130,鐵板牛柳餡,牛肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7131,片,未知,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7132,白斬雞肉,雞肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7133,大骨濃湯,牛肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7134,青蒜花,青蒜花,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7135,腓力牛排肉,牛肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7136,熟海藻細麵,麵,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7137,日本芝麻醬,芝麻,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7138,紅苺巧克力慕斯麵糊,鮮奶油,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7139,起司慕斯麵糊,起司,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7140,紅莓,紅莓,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7141,小藍莓,藍莓,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7142,酒漬橙皮丁,橙,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7143,桔子汁,桔子,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7144,參末蝦米,蝦米,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7145,豬蹄,豬肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7146,市售烤鰻魚,鰻魚,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7147,洋梨丁,洋梨,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7148,炒洋梨,洋梨,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7149,魚豆腐揚,魚肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7150,其他關東煮料,魚肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7151,大骨濃縮汁,肉,2025-11-29 11:52:53,2025-11-29 11:52:53,done
7152,南瓜咖哩麵糰,食用油,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7153,棒棒雞腿,雞肉,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7154,熟澄麵,麵粉,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7155,鱈魚肉,鱈魚,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7156,紅黃甜椒丁,甜椒,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7157,醃肉,肉,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7158,濃高湯,肉,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7159,日本三角油豆腐,食用油,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7160,牛碎骨,牛肉,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7161,水蜜桃罐頭,水蜜桃,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7162,干貝燒,干貝,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7163,廣東雞蛋麵,雞蛋,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7164,新鮮紅辣椒,辣椒,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7165,新鮮青辣椒,辣椒,2025-11-29 11:52:54,2025-11-29 11:52:54,done
7166,椰奶咖哩糊,食用油,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7167,火鍋羊肉片,羊肉,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7168,乾檸檬葉,檸檬葉,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7169,加州蜜李,蜜李,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7170,蜜汁醬,蜂蜜,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7171,綠萵苣葉,萵苣,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7172,水煮四季豆,四季豆,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7173,布丁餡料,牛奶,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7174,奧利塔精純橄欖油,食用油,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7175,奧利塔三年葡萄醋,葡萄,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7176,乾香菇絲,香菇,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7177,蕃茄紅醬,蕃茄,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7178,鯛魚皮,魚,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7179,板豆腐丁,黃豆,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7180,法式羔羊排,羊肉,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7181,豬肉薄片,豬肉,2025-11-29 11:52:55,2025-11-29 11:52:55,done
7182,潛艇堡麵包,麵粉,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7184,整顆蒜球,蒜,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7185,肉骨茶藥包,藥材,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7187,雞骨蔬菜高湯,雞肉,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7188,檸檬果肉碎,檸檬,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7189,越式米線,米,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7190,油炸花生粒,食用油,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7191,越式魚露醬,魚,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7192,緬甸米粉,米,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7193,蘿蔓,蘿蔓,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7194,豆粉,豆,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7195,緬甸涼麵醬,花生,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7196,壓碎的蛋黃,蛋,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7197,起司咖哩醬,起司,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7198,辣肉醬,肉,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7199,美式沙拉米,牛肉,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7200,墨西哥辣椒,辣椒,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7201,熟白芝麻粒,芝麻,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7202,巧克力蛋糕粉,牛奶,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7203,黑櫻桃罐頭,櫻桃,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7205,甘草粉,甘草,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7206,草菇,草菇,2025-11-29 11:52:56,2025-11-29 11:52:56,done
7207,土芒果,芒果,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7208,愛文芒果肉,芒果,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7210,糖水,糖,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7211,消化餅乾,牛奶,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7212,熔化奶油,牛奶,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7213,柳橙皮,柳橙,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7214,香橙酒,柳橙,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7216,紅豆沙餡,紅豆,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7218,海帶,海帶,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7220,花瓜,小黃瓜,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7221,糙米,糙米,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7222,薏仁,薏仁,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7223,花生仁,花生,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7224,花豆,花豆,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7225,雪蓮子,鷹嘴豆,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7227,速溶酵母,酵母,2025-11-29 11:52:57,2025-11-29 11:52:57,done
7229,桑椹,桑椹,2025-11-29 11:52:57,2025-11-29 11:52:57,done
